FeatureIndex	FileName	MonoisotopicMass	AverageMass	MassCount	StartRetentionTime	EndRetentionTime	RetentionTimeDuration	ApexRetentionTime	SumIntensity	MaxIntensity	MinCharge	MaxCharge	ChargeCount	IsotopeCosineScore	ChargeIntensityCosineScore
997	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	20812.112164	20825.127972	8	4023.88	4113.74	89.862	4070.79	4.6277e+08	7.9991e+07	19	37	19	0.990529	0.972248
998	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	2673.181786	2674.839541	2	1731.97	1764.2	32.2336	1731.97	1.25021e+08	7.95595e+07	2	5	4	0.855261	0.999701
999	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8006.020764	8011.019752	5	2843.41	2856.45	13.0465	2847.5	3.16009e+08	7.90529e+07	7	13	7	0.993091	0.998221
1000	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5775.684349	5779.267942	2	1364.68	1377.78	13.0997	1364.68	9.53891e+07	7.88948e+07	5	10	6	0.963904	0.883673
1001	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10671.834453	10678.503588	3	1718.63	1769.36	50.7337	1718.63	2.25711e+08	7.86537e+07	13	21	9	0.97967	0.959283
1002	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13218.953837	13227.215425	4	3249.8	3273.29	23.4874	3267.76	2.57799e+08	7.8027e+07	12	24	11	0.977355	0.964693
1003	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	31295.519867	31315.096934	2	1866.16	1890.28	24.117	1866.16	1.17228e+08	7.78348e+07	26	60	17	0.864849	0.662425
1004	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5447.696679	5451.098875	5	1565.62	1606.82	41.1944	1592.73	2.44253e+08	7.78298e+07	6	10	5	0.985262	0.979222
1005	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	2672.198334	2673.856089	2	1660.82	1701.55	40.7332	1660.82	1.36365e+08	7.72607e+07	2	5	4	0.857777	0.985468
1006	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11710.066827	11717.357915	6	3087.69	3228.66	140.962	3149.66	3.33157e+08	7.66578e+07	8	21	11	0.976217	0.527023
1007	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6281.117435	6285.013165	2	1192.85	1212.54	19.6963	1212.54	1.19224e+08	7.60287e+07	6	10	5	0.97371	0.993299
1008	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7891.740749	7896.673137	3	1114.19	1165.22	51.0293	1165.22	1.69127e+08	7.57443e+07	8	15	7	0.966396	0.923801
1009	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13172.915268	13181.149555	3	3191.25	3202.06	10.8097	3191.25	1.77569e+08	7.57175e+07	13	22	10	0.967803	0.986578
1010	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8747.191291	8752.629186	3	3797.12	3816.18	19.0622	3797.12	1.61903e+08	7.53212e+07	9	14	6	0.938998	0.982771
1011	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10858.912494	10865.686827	3	1611.67	1638.38	26.7075	1628.21	1.70114e+08	7.49786e+07	10	20	10	0.975212	0.882596
1012	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7370.973246	7375.591701	8	3273.29	3342.4	69.1166	3278.54	3.25188e+08	7.4746e+07	6	13	7	0.991815	0.876617
1013	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	20814.141238	20827.157047	2	4014.19	4056.99	42.7927	4014.19	1.41645e+08	7.45239e+07	18	37	18	0.955549	0.712966
1014	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15549.343035	15559.069334	2	3888.51	3905.82	17.3124	3905.82	1.17154e+08	7.43634e+07	16	28	12	0.939111	0.975093
1015	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13400.040658	13408.406677	2	5375.84	5409.04	33.1962	5409.04	9.29023e+07	7.41233e+07	9	22	13	0.851186	0.947285
1016	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15725.415858	15735.257594	2	2691.95	2702.06	10.1063	2702.06	1.26543e+08	7.39105e+07	13	26	11	0.962897	0.981899
1017	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7370.985249	7375.603703	10	3182.54	3213.09	30.5532	3203.33	5.145e+08	7.39045e+07	6	14	9	0.996907	0.95712
1018	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7431.001211	7435.658239	3	2569.63	2621.68	52.05	2585.91	1.89081e+08	7.37781e+07	7	12	6	0.963834	0.996514
1019	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	4881.683532	4884.746235	32	468.217	734.851	266.634	527.135	4.72825e+08	7.37532e+07	4	9	6	0.998837	0.995546
1020	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10787.835170	10794.573105	2	1723.37	1774.02	50.6445	1774.02	1.33754e+08	7.35806e+07	10	19	9	0.964042	0.804326
1021	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13580.125000	13588.595505	2	3042.01	3060.83	18.8232	3042.01	1.29441e+08	7.3472e+07	13	20	8	0.980874	0.966549
1022	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10989.643121	10996.495389	2	1308.16	1336.68	28.5172	1336.68	1.2213e+08	7.34107e+07	11	21	11	0.951388	0.969385
1023	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16792.046556	16802.506861	2	3671.69	3688.96	17.263	3671.69	1.36267e+08	7.32867e+07	14	32	13	0.968496	0.762481
1024	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11711.056011	11718.347099	13	3351.98	3491.81	139.832	3353.8	5.06302e+08	7.30603e+07	8	20	13	0.99109	0.983082
1025	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10986.959328	10993.811596	4	1717.7	1759.51	41.8053	1739.59	1.93953e+08	7.30033e+07	11	21	11	0.971799	0.986203
1026	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11622.077489	11629.304797	8	3283.59	3353.8	70.2138	3303.14	2.96226e+08	7.29167e+07	11	18	8	0.975639	0.995708
1027	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	3716.657346	3718.934279	4	1731.97	1756.89	24.9187	1731.97	1.87827e+08	7.25428e+07	3	7	5	0.949128	0.968374
1028	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7721.391351	7726.232041	2	1202.55	1263.9	61.3505	1263.9	1.21982e+08	7.17405e+07	6	13	8	0.981694	0.743552
1029	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16788.095774	16798.556080	77	4245.97	4833.99	588.015	4247.64	2.15941e+09	7.16515e+07	12	32	21	0.996009	0.992098
1030	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10912.894911	10919.696957	2	1871.81	1901.12	29.3147	1901.12	1.28604e+08	7.15665e+07	9	21	11	0.909877	0.585364
1031	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8823.510263	8829.001199	6	3881.56	3905.82	24.2671	3895.63	2.96591e+08	7.14901e+07	7	15	9	0.993774	0.97664
1032	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7706.647356	7711.460456	2	2730.16	2778.6	48.4338	2730.16	1.22829e+08	7.14717e+07	9	14	6	0.928241	0.991108
1033	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11046.639892	11053.531020	2	2379.69	2390.96	11.2721	2379.69	1.14048e+08	7.12495e+07	12	18	7	0.868699	0.940656
1034	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10743.685397	10750.395810	3	3625.46	3644.34	18.8816	3639.4	1.51508e+08	7.11262e+07	10	19	10	0.978566	0.995501
1035	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10799.985361	10806.723296	3	3370.65	3384.72	14.0775	3375.8	2.07035e+08	7.08273e+07	7	18	12	0.941807	0.913456
1036	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6901.375704	6905.734035	7	2662.58	2707.62	45.0344	2672.04	3.59225e+08	7.06896e+07	6	11	6	0.995925	0.980245
1037	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10871.854928	10878.643265	7	1853.21	1909.03	55.8133	1855.51	3.73528e+08	7.06255e+07	11	20	10	0.979691	0.947551
1038	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10441.505681	10448.033181	3	2636.7	2648.48	11.782	2648.48	1.77689e+08	7.05899e+07	8	19	11	0.98863	0.924779
1039	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7145.639795	7150.128563	2	2336.87	2364.02	27.1428	2336.87	9.35515e+07	7.05146e+07	6	9	4	0.955059	0.964358
1040	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16787.101070	16797.561376	3	4254.19	4288.98	34.7872	4254.19	1.92475e+08	7.02247e+07	16	31	16	0.99038	0.974295
1041	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9266.845706	9272.583409	6	3206.77	3267.76	60.9911	3206.77	2.90551e+08	7.0129e+07	7	15	9	0.968679	0.945291
1042	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	4529.493245	4532.347683	9	1848.26	1882.25	33.9977	1853.21	4.68251e+08	7.00374e+07	5	9	5	0.994138	0.997026
1043	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6483.610651	6487.620193	5	3389.4	3409.14	19.7479	3400.77	2.02325e+08	6.97851e+07	6	11	6	0.979268	0.995552
1044	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	57762.639120	57798.801069	2	2830.11	2868.94	38.822	2830.11	1.1805e+08	6.94824e+07	65	100	19	0.836495	0.708543
1045	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10745.817671	10752.528083	3	1838.2	1886.16	47.9518	1870.55	1.6465e+08	6.94718e+07	9	21	11	0.976442	0.99549
1046	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5449.691557	5453.093752	5	1799.25	1855.51	56.2659	1855.51	2.55927e+08	6.94013e+07	6	10	5	0.940417	0.998487
1047	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11163.978694	11170.938293	2	1611.67	1623.38	11.7104	1623.38	1.254e+08	6.86847e+07	9	21	10	0.946157	0.819798
1048	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	14424.775490	14433.750637	2	3629.42	3676.35	46.935	3676.35	1.10456e+08	6.83821e+07	13	26	12	0.944234	0.935381
1049	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	14988.438719	14997.839627	2	3414.69	3466.3	51.6099	3414.69	1.06104e+08	6.83002e+07	13	26	13	0.959496	0.869955
1050	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11308.750794	11315.795308	3	2450.32	2463.72	13.4015	2463.72	1.59455e+08	6.81955e+07	13	19	7	0.986977	0.995096
1051	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7431.991332	7436.648360	3	2577.71	2621.68	43.9676	2585.91	1.72271e+08	6.80989e+07	7	13	7	0.959556	0.991258
1052	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7499.443488	7504.129948	2	915.72	949.452	33.7316	915.72	1.13506e+08	6.77609e+07	10	13	4	0.92009	0.998816
1053	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15534.340368	15544.064546	9	3980.81	4087.15	106.336	4063.76	3.23632e+08	6.76732e+07	13	29	16	0.9738	0.965282
1054	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11651.084786	11658.323337	2	3323.77	3353.8	30.0298	3323.77	1.03963e+08	6.7343e+07	10	19	8	0.916652	0.605896
1055	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8017.673208	8022.672195	2	1246.29	1300.31	54.0171	1300.31	1.14908e+08	6.7167e+07	8	14	7	0.911784	0.985099
1056	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16789.093542	16799.553847	47	4252.7	4751.7	499.008	4292.32	1.20215e+09	6.71563e+07	14	32	19	0.996331	0.991782
1057	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7292.483742	7297.052196	6	2082.75	2162.67	79.9179	2162.67	3.0473e+08	6.69957e+07	6	14	9	0.983704	0.983071
1058	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7418.950105	7423.595788	2	2581.25	2630.64	49.3878	2581.25	1.05919e+08	6.6911e+07	8	12	5	0.801413	0.996576
1059	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8929.489120	8935.032745	11	3182.54	3267.76	85.2226	3255.06	5.59827e+08	6.68428e+07	6	15	10	0.996185	0.979081
1060	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	4199.254303	4201.899871	2	2424.58	2450.32	25.7418	2424.58	7.57435e+07	6.65812e+07	4	7	4	0.925707	0.969046
1061	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	46522.457639	46551.506064	2	3881.56	3895.63	14.0769	3881.56	1.16137e+08	6.6523e+07	52	81	22	0.917192	0.688509
1062	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	4798.906275	4801.908044	2	3634.64	3649.11	14.4698	3649.11	1.2394e+08	6.65171e+07	4	9	6	0.907861	0.968667
1063	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6861.421359	6865.752209	2	2444.06	2463.72	19.6672	2463.72	1.16834e+08	6.63895e+07	6	10	5	0.857934	0.995928
1064	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7845.922628	7850.827517	2	2977.33	2989.23	11.9003	2977.33	1.25226e+08	6.60003e+07	6	12	7	0.984081	0.94226
1065	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	32245.124702	32265.285093	2	3961.98	3974.09	12.1135	3961.98	1.02425e+08	6.54833e+07	26	57	21	0.916871	0.799895
1066	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6761.439462	6765.708416	3	2314.95	2339.05	24.0998	2336.87	1.66206e+08	6.51697e+07	6	11	6	0.964295	0.98413
1067	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	32302.918383	32323.108122	2	3905.82	3956.83	51.0022	3905.82	6.76386e+07	6.51451e+07	35	58	14	0.824111	0.530817
1068	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6834.455486	6838.763425	2	2512.92	2529.09	16.1713	2512.92	1.07143e+08	6.51205e+07	6	10	5	0.969117	0.976084
1069	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7446.988729	7451.657097	4	2500.81	2602.9	102.087	2546.12	1.85702e+08	6.50235e+07	8	12	5	0.969684	0.985213
1070	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16620.192384	16630.553023	6	4028.59	4058.55	29.9619	4044.38	2.89111e+08	6.50159e+07	12	29	17	0.985198	0.913562
1071	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	32311.341886	32331.531625	3	3888.51	3910.54	22.0275	3904.14	1.67651e+08	6.48663e+07	34	55	17	0.960184	0.902534
1072	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	18522.761638	18534.351326	2	3461.66	3493.98	32.3204	3461.66	9.28997e+07	6.46978e+07	14	30	13	0.846526	0.706136
1073	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10320.469233	10326.928660	3	2040.17	2055.63	15.4565	2055.63	1.36873e+08	6.44793e+07	12	18	7	0.98791	0.94883
1074	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16763.086778	16773.535772	3	4441.45	4513.1	71.6487	4441.45	1.10926e+08	6.43604e+07	15	32	16	0.920455	0.975236
1075	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7485.514554	7490.201014	2	801.985	838.729	36.7443	801.985	8.76791e+07	6.43403e+07	7	14	8	0.991163	0.921298
1076	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	17511.475299	17522.455068	3	3656.28	3676.35	20.0689	3671.69	1.73339e+08	6.43219e+07	18	31	12	0.957084	0.854638
1077	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	3507.553982	3509.702856	2	971.176	992.942	21.7659	971.176	1.0836e+08	6.4251e+07	4	7	4	0.947152	0.987659
1078	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7635.003315	7639.775840	5	4105.73	4122.79	17.0612	4116.77	2.18812e+08	6.38041e+07	6	12	7	0.984099	0.969354
1079	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7877.889396	7882.808292	5	3337.51	3358.59	21.081	3342.4	1.99254e+08	6.37553e+07	7	12	6	0.991958	0.991715
1080	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7276.481670	7281.047873	2	1924.95	1961	36.0527	1924.95	1.10147e+08	6.35738e+07	7	13	7	0.971019	0.946082
1081	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11712.079491	11719.370579	2	3116.44	3136.57	20.1282	3116.44	9.79669e+07	6.34218e+07	12	17	6	0.929386	0.982832
1082	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10842.905732	10849.680065	4	1871.81	1890.28	18.4735	1877.24	2.01891e+08	6.32027e+07	8	21	11	0.971122	0.943176
1083	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8740.728214	8746.166108	4	3820.34	3918.49	98.1503	3820.34	1.58644e+08	6.31465e+07	7	15	9	0.967319	0.971187
1084	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7983.646189	7988.640372	2	1291.68	1320.74	29.0625	1291.68	8.5417e+07	6.31022e+07	9	15	7	0.925154	0.995134
1085	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	3529.284033	3531.444076	4	1711.56	1755.53	43.9688	1711.56	1.8351e+08	6.30817e+07	3	7	5	0.904248	0.990992
1086	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5677.750732	5681.271215	3	1676.09	1689.72	13.63	1676.09	1.25689e+08	6.3049e+07	6	10	5	0.983262	0.993662
1087	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10155.409104	10161.766273	3	2666.29	2719.31	53.0199	2719.31	1.20823e+08	6.29188e+07	8	18	10	0.962777	0.800235
1088	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9264.931569	9270.669272	3	3087.69	3169.33	81.6344	3153.26	1.20129e+08	6.22891e+07	7	15	9	0.946548	0.980974
1089	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10701.830186	10708.517669	2	1853.21	1871.81	18.5911	1853.21	9.84328e+07	6.19837e+07	14	20	7	0.923116	0.968344
1090	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5791.751355	5795.346139	3	1395.03	1452.63	57.599	1395.03	1.11514e+08	6.18091e+07	6	10	5	0.985724	0.988023
1091	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11167.663556	11174.623155	5	2444.06	2469.08	25.0211	2444.06	2.52802e+08	6.11619e+07	8	20	12	0.959448	0.872955
1092	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10169.432661	10175.791973	2	2645.52	2661.23	15.7122	2661.23	7.66204e+07	6.09223e+07	9	16	8	0.944361	0.902247
1093	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10813.822946	10820.572336	4	1803.46	1890.28	86.8187	1848.26	2.14348e+08	6.07369e+07	8	21	12	0.94341	0.954987
1094	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8389.038576	8394.258626	4	3950.88	4030.13	79.247	4004.26	1.84777e+08	6.0531e+07	6	15	9	0.969842	0.975762
1095	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9938.139016	9944.366118	2	4058.55	4079.04	20.4883	4079.04	9.06812e+07	6.0514e+07	8	16	9	0.984246	0.926401
1096	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	3563.949626	3566.136321	2	1799.25	1811.79	12.5403	1799.25	1.07872e+08	6.02834e+07	3	7	5	0.901277	0.978814
1097	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9887.108681	9893.312924	5	4133.43	4146.34	12.9129	4136.17	1.94859e+08	6.02327e+07	7	18	11	0.98992	0.96625
1098	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16959.820632	16970.385879	4	4254.19	4322.66	68.4698	4259.03	1.35253e+08	5.99461e+07	12	28	17	0.990349	0.955476
1099	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10995.106597	11001.958865	3	1914.22	1937.13	22.9038	1932.41	1.69352e+08	5.99388e+07	12	22	11	0.986172	0.976437
1100	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8144.762516	8149.848044	2	1312.28	1322.86	10.5834	1322.86	1.01765e+08	5.96872e+07	7	15	9	0.939975	0.893335
1101	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11449.026298	11456.149775	3	3303.14	3329.16	26.0172	3303.14	1.2625e+08	5.96218e+07	11	16	6	0.967638	0.990811
1102	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7559.445216	7564.168135	4	1263.9	1320.74	56.8454	1263.9	1.65846e+08	5.95957e+07	6	14	9	0.981431	0.814507
1103	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15504.281886	15513.992247	2	4058.55	4105.73	47.1833	4058.55	9.66068e+07	5.94842e+07	14	26	12	0.988007	0.863879
1104	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5587.709062	5591.186265	3	4254.19	4297.63	43.4429	4259.03	1.49756e+08	5.88122e+07	5	10	6	0.922832	0.991603
1105	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7809.980356	7814.871517	5	3118.81	3164.36	45.5543	3164.36	2.45714e+08	5.83662e+07	6	12	7	0.981449	0.947068
1106	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7205.849225	7210.376734	4	3531.94	3609.16	77.2185	3609.16	1.96191e+08	5.82162e+07	6	13	8	0.942166	0.991876
1107	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10156.408087	10162.765256	3	2722.98	2792.05	69.0705	2792.05	1.60945e+08	5.81235e+07	8	18	11	0.973389	0.931385
1108	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	33001.815299	33022.418495	4	3956.83	4000.34	43.5143	3986.78	1.57325e+08	5.80851e+07	29	62	25	0.929676	0.813729
1109	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12493.718595	12501.549072	2	2767.79	2800.43	32.6329	2767.79	8.1669e+07	5.8015e+07	14	21	8	0.863708	0.947379
1110	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11666.099254	11673.364978	2	3213.09	3226.7	13.6036	3226.7	1.12843e+08	5.76413e+07	12	18	7	0.974572	0.993702
1111	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	14483.617145	14492.621841	3	3493.98	3566.31	72.3271	3493.98	1.0836e+08	5.75341e+07	10	23	12	0.969202	0.916997
1112	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10338.471330	10344.930756	2	1944.96	1956.81	11.8453	1956.81	7.58306e+07	5.74343e+07	12	20	9	0.94373	0.966065
1113	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10785.055124	10791.793059	2	2909.05	2963.28	54.2356	2909.05	9.22963e+07	5.74261e+07	8	19	11	0.949647	0.647757
1114	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5482.647691	5486.063524	2	1895.89	1914.22	18.3293	1895.89	1.01615e+08	5.70643e+07	6	10	5	0.955958	0.994293
1115	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6237.651558	6241.508451	10	692.465	767.25	74.7857	717.403	1.74761e+08	5.67888e+07	6	12	7	0.994967	0.986914
1116	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5450.825897	5454.228092	3	2136.95	2176.28	39.3295	2176.28	1.36806e+08	5.67636e+07	6	10	5	0.989408	0.999429
1117	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10139.395417	10145.741193	4	2886.52	2929.17	42.6465	2918.62	1.44192e+08	5.55056e+07	8	17	10	0.977865	0.959859
1118	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11712.042674	11719.333762	4	3347.23	3392.29	45.0618	3351.98	1.88886e+08	5.53938e+07	9	19	10	0.981407	0.830446
1119	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8748.203010	8753.640904	3	3802.56	3849.74	47.1777	3802.56	1.14198e+08	5.53557e+07	8	14	6	0.939206	0.624983
1120	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	40377.373677	40402.608434	2	3806.91	3817.75	10.8436	3806.91	1.10085e+08	5.53018e+07	37	70	18	0.84378	0.714924
1121	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16744.090246	16754.527925	8	4252.7	4311.81	59.1114	4277.86	2.94135e+08	5.52907e+07	17	32	16	0.964981	0.955227
1122	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5260.859736	5264.156790	2	2755.72	2767.79	12.0721	2755.72	1.03258e+08	5.50497e+07	5	9	5	0.93616	0.993074
1123	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	3538.617325	3540.777368	4	1790.97	1811.79	20.8215	1811.79	1.75483e+08	5.4547e+07	3	7	5	0.921525	0.985879
1124	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7986.165928	7991.160112	4	2192.11	2211.35	19.2398	2205.09	1.62441e+08	5.38694e+07	9	15	7	0.975775	0.949166
1125	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11736.156987	11743.459470	2	1668.87	1697.57	28.6937	1697.57	8.57957e+07	5.34053e+07	8	21	8	0.837579	0.762104
1126	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10987.958869	10994.811137	5	1718.63	1774.02	55.3904	1752.33	2.38253e+08	5.31397e+07	8	21	14	0.978332	0.976252
1127	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8739.698601	8745.110977	3	3842.13	3871.67	29.5352	3871.67	1.43786e+08	5.31328e+07	8	16	8	0.917717	0.990334
1128	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7209.486283	7214.013793	2	2232.2	2257.54	25.3365	2257.54	6.79548e+07	5.31e+07	7	12	6	0.978353	0.993824
1129	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	2729.979667	2731.670821	2	1756.89	1786.96	30.0753	1756.89	8.00107e+07	5.28773e+07	2	5	4	0.915996	0.96913
1130	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8551.642703	8556.953357	2	2805.18	2818.04	12.8568	2805.18	7.76531e+07	5.28428e+07	8	13	6	0.90674	0.983567
1131	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11667.236538	11674.502262	3	3395.3	3409.14	13.8401	3395.3	1.33687e+08	5.26034e+07	8	18	11	0.962223	0.861232
1132	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	58749.755401	58786.489936	2	3474.29	3493.98	19.6975	3474.29	9.11161e+07	5.24973e+07	56	100	33	0.895229	0.783615
1133	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7030.758217	7035.183095	6	1877.24	1956.81	79.5671	1877.24	2.27996e+08	5.23599e+07	7	14	8	0.984961	0.967365
1134	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8929.473506	8935.017131	3	3455.54	3466.3	10.7576	3455.54	1.25991e+08	5.18538e+07	7	17	9	0.993201	0.840983
1135	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8117.782792	8122.843467	2	1189.74	1234.75	45.0085	1234.75	5.43022e+07	5.16079e+07	8	15	8	0.937107	0.94491
1136	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6652.455442	6656.558274	4	1287.06	1308.16	21.101	1295.04	1.33426e+08	5.15765e+07	6	12	7	0.976599	0.987001
1137	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8925.502535	8931.046159	5	3409.14	3432.68	23.5363	3432.68	1.87774e+08	5.12954e+07	7	14	8	0.990792	0.994594
