FeatureIndex	FileName	MonoisotopicMass	AverageMass	MassCount	StartRetentionTime	EndRetentionTime	RetentionTimeDuration	ApexRetentionTime	SumIntensity	MaxIntensity	MinCharge	MaxCharge	ChargeCount	IsotopeCosineScore	ChargeIntensityCosineScore
377	20160406_L_VC_ColF18_Exp17_01.mzML	12874.909351	12882.963651	6	3605.39	3641.74	36.3444	3607.89	1.58196e+09	4.48915e+08	9	22	13	0.98919	0.96498
378	20160406_L_VC_ColF18_Exp17_01.mzML	28453.959848	28471.776249	7	5442.38	5552.61	110.228	5442.38	2.00884e+09	4.48021e+08	20	48	23	0.953417	0.926638
379	20160406_L_VC_ColF18_Exp17_01.mzML	16648.233455	16658.607440	2	5042.88	5055.43	12.5474	5055.43	7.52792e+08	4.47881e+08	12	27	14	0.976321	0.827865
380	20160406_L_VC_ColF18_Exp17_01.mzML	22950.577486	22964.952300	16	5743.77	5911.25	167.477	5771.54	4.07495e+09	4.46756e+08	16	39	24	0.99603	0.959804
381	20160406_L_VC_ColF18_Exp17_01.mzML	13985.455029	13994.172259	30	7074.25	7598.79	524.543	7598.79	2.19366e+09	4.42804e+08	11	25	15	0.99317	0.992393
382	20160406_L_VC_ColF18_Exp17_01.mzML	9247.977490	9253.712937	18	5200.56	5287.6	87.038	5210.19	4.22434e+09	4.41117e+08	7	16	10	0.997468	0.990432
383	20160406_L_VC_ColF18_Exp17_01.mzML	13688.259062	13696.804675	4	3505	3521	16.0082	3505	1.45115e+09	4.39932e+08	9	24	15	0.986703	0.965446
384	20160406_L_VC_ColF18_Exp17_01.mzML	10291.762402	10298.199099	2	2849.95	2887.9	37.9429	2849.95	5.26762e+08	4.39086e+08	10	18	8	0.983248	0.783885
385	20160406_L_VC_ColF18_Exp17_01.mzML	13646.409380	13654.932203	4	1758.47	1799.25	40.7797	1769	1.41977e+09	4.34755e+08	12	24	12	0.859319	0.963113
386	20160406_L_VC_ColF18_Exp17_01.mzML	12002.110200	12009.660070	6	4617.9	4637.73	19.822	4628.32	1.65878e+09	4.34743e+08	7	19	13	0.98749	0.934078
387	20160406_L_VC_ColF18_Exp17_01.mzML	17504.305638	17515.285408	3	4570.09	4589.04	18.9534	4570.09	6.94186e+08	4.32697e+08	14	29	12	0.948626	0.903573
388	20160406_L_VC_ColF18_Exp17_01.mzML	15425.978507	15435.639154	28	4757.28	5013.22	255.932	4809.31	8.55561e+09	4.3146e+08	11	28	17	0.982069	0.986596
389	20160406_L_VC_ColF18_Exp17_01.mzML	28473.870566	28491.700917	2	5408.02	5418.94	10.9187	5408.02	7.73276e+08	4.28412e+08	20	46	25	0.958939	0.80801
390	20160406_L_VC_ColF18_Exp17_01.mzML	13021.213747	13029.368370	3	3195.74	3214.33	18.5881	3195.74	8.43578e+08	4.28259e+08	14	22	9	0.955253	0.99345
391	20160406_L_VC_ColF18_Exp17_01.mzML	10297.666116	10304.102813	3	2755.23	2785.12	29.8823	2767.94	1.13139e+09	4.27888e+08	13	18	6	0.779838	0.995777
392	20160406_L_VC_ColF18_Exp17_01.mzML	15564.568593	15574.306176	12	5177.98	5213.43	35.4566	5203.37	3.87843e+09	4.27252e+08	9	27	18	0.996322	0.991084
393	20160406_L_VC_ColF18_Exp17_01.mzML	11268.075252	11275.097191	6	5549.22	5643.71	94.4899	5574.83	1.0833e+09	4.2565e+08	9	20	11	0.992135	0.979956
394	20160406_L_VC_ColF18_Exp17_01.mzML	9222.884445	9228.608606	57	3367.05	3572.9	205.847	3378.95	1.70299e+10	4.2486e+08	6	16	11	0.997654	0.960509
395	20160406_L_VC_ColF18_Exp17_01.mzML	9860.217269	9866.407529	3	6408.31	6421.68	13.368	6421.68	1.22115e+09	4.23408e+08	8	16	8	0.957613	0.948341
396	20160406_L_VC_ColF18_Exp17_01.mzML	15433.966267	15443.626915	6	4738.86	4897.97	159.108	4753.98	1.3584e+09	4.23137e+08	10	26	17	0.960884	0.985185
397	20160406_L_VC_ColF18_Exp17_01.mzML	8927.772414	8933.316039	12	2949	3020.22	71.2191	3009.29	3.6335e+09	4.20104e+08	6	16	11	0.977724	0.958044
398	20160406_L_VC_ColF18_Exp17_01.mzML	28471.433885	28489.264235	4	5411.13	5433.3	22.1678	5414.38	1.3357e+09	4.18072e+08	18	49	29	0.95752	0.91248
399	20160406_L_VC_ColF18_Exp17_01.mzML	14370.532680	14379.471160	2	3291.3	3307.9	16.5989	3291.3	5.89341e+08	4.14869e+08	11	26	16	0.979332	0.908823
400	20160406_L_VC_ColF18_Exp17_01.mzML	3731.390034	3733.682935	5	3562.57	3588.32	25.7498	3575.07	9.95272e+08	4.14075e+08	3	6	4	0.894924	0.997895
401	20160406_L_VC_ColF18_Exp17_01.mzML	8903.813580	8909.345753	8	2396.01	2497.08	101.065	2442.38	1.51198e+09	4.13778e+08	7	16	10	0.944192	0.972306
402	20160406_L_VC_ColF18_Exp17_01.mzML	13562.566972	13571.035238	4	3480.3	3517	36.703	3517	9.94084e+08	4.13322e+08	11	22	12	0.961886	0.918939
403	20160406_L_VC_ColF18_Exp17_01.mzML	11474.204093	11481.341355	17	2477.06	2577.97	100.913	2562.31	3.37027e+09	4.11089e+08	8	20	13	0.997841	0.941989
404	20160406_L_VC_ColF18_Exp17_01.mzML	7365.720095	7370.338550	10	3981.83	4020.81	38.9825	4007.87	3.02817e+09	4.10382e+08	5	12	8	0.992253	0.896692
405	20160406_L_VC_ColF18_Exp17_01.mzML	9568.146729	9574.165123	11	3868.86	4004.92	136.054	3948.26	3.22641e+09	4.05876e+08	7	17	10	0.957048	0.997043
406	20160406_L_VC_ColF18_Exp17_01.mzML	12799.861600	12807.874944	7	3605.39	3632.41	27.0212	3619.14	1.78195e+09	4.05305e+08	8	20	13	0.98629	0.983237
407	20160406_L_VC_ColF18_Exp17_01.mzML	7887.626261	7892.558649	4	4152.25	4166.8	14.5534	4159.31	9.38805e+08	4.03788e+08	6	14	7	0.971781	0.967694
408	20160406_L_VC_ColF18_Exp17_01.mzML	9282.913970	9288.667625	36	3359.71	3569.47	209.767	3477.67	7.86283e+09	4.00612e+08	6	16	11	0.991291	0.979656
409	20160406_L_VC_ColF18_Exp17_01.mzML	28459.997292	28477.813693	2	5454.03	5496.9	42.8699	5454.03	6.26345e+08	4.00088e+08	19	49	20	0.852135	0.909962
410	20160406_L_VC_ColF18_Exp17_01.mzML	14715.980071	14725.216190	2	3866.82	3905.68	38.8661	3866.82	5.38667e+08	3.99461e+08	14	25	11	0.957373	0.921265
411	20160406_L_VC_ColF18_Exp17_01.mzML	6108.891339	6112.681644	2	3236.64	3251.65	15.0103	3236.64	7.72534e+08	3.99149e+08	4	10	6	0.953113	0.974765
412	20160406_L_VC_ColF18_Exp17_01.mzML	9247.966212	9253.701659	22	4601.9	4809.31	207.41	4634.1	4.6851e+09	3.98847e+08	6	16	11	0.963664	0.963896
413	20160406_L_VC_ColF18_Exp17_01.mzML	15428.937642	15438.598290	7	4770.81	4950.99	180.183	4816.44	1.71954e+09	3.97714e+08	11	24	13	0.920964	0.976733
414	20160406_L_VC_ColF18_Exp17_01.mzML	5336.501929	5339.826615	4	3367.05	3444.64	77.5901	3367.05	1.09344e+09	3.93635e+08	5	9	5	0.947435	0.997468
415	20160406_L_VC_ColF18_Exp17_01.mzML	9550.166115	9556.173031	10	3872.75	3988.93	116.181	3872.75	1.62073e+09	3.91279e+08	7	14	8	0.982624	0.997658
416	20160406_L_VC_ColF18_Exp17_01.mzML	8910.545595	8916.077768	5	2920.14	2934.19	14.0557	2922.19	1.50705e+09	3.88921e+08	6	15	10	0.996437	0.919473
417	20160406_L_VC_ColF18_Exp17_01.mzML	15435.922730	15445.583378	23	4666.11	4830.37	164.264	4701.23	6.63535e+09	3.87813e+08	9	25	16	0.985455	0.991922
418	20160406_L_VC_ColF18_Exp17_01.mzML	15434.933197	15444.593844	14	4688.56	4840.54	151.988	4789.51	3.68869e+09	3.8744e+08	9	27	18	0.978837	0.972566
419	20160406_L_VC_ColF18_Exp17_01.mzML	11207.262262	11214.244662	3	2608.35	2646.39	38.0443	2610.84	7.13838e+08	3.86842e+08	10	20	11	0.939027	0.986627
420	20160406_L_VC_ColF18_Exp17_01.mzML	14354.598605	14363.523678	3	3557.3	3586.26	28.9597	3557.3	7.49632e+08	3.86543e+08	11	26	16	0.977031	0.966646
421	20160406_L_VC_ColF18_Exp17_01.mzML	15559.038486	15568.764785	4	5357.86	5385.68	27.8175	5357.86	1.05338e+09	3.85848e+08	12	27	13	0.967813	0.968143
422	20160406_L_VC_ColF18_Exp17_01.mzML	13986.461880	13995.179110	213	5826.88	7657.3	1830.41	7596.71	1.26795e+10	3.85834e+08	9	25	17	0.997555	0.998784
423	20160406_L_VC_ColF18_Exp17_01.mzML	8760.143187	8765.595117	3	4399.05	4441.48	42.424	4419.9	6.45466e+08	3.85536e+08	9	13	5	0.941971	0.954753
424	20160406_L_VC_ColF18_Exp17_01.mzML	12661.574556	12669.523970	7	3939.71	3972.19	32.4799	3957.81	1.72325e+09	3.84817e+08	8	19	12	0.991905	0.989776
425	20160406_L_VC_ColF18_Exp17_01.mzML	5336.843866	5340.168552	9	3364.68	3454.36	89.6744	3375.48	1.91569e+09	3.84398e+08	4	9	6	0.910441	0.988215
426	20160406_L_VC_ColF18_Exp17_01.mzML	10657.635152	10664.292814	9	4126.03	4149.7	23.6754	4130.14	2.54592e+09	3.83534e+08	8	19	12	0.998211	0.957253
427	20160406_L_VC_ColF18_Exp17_01.mzML	15424.960270	15434.620918	14	4713.77	4868.86	155.091	4861.88	4.20808e+09	3.83141e+08	10	27	18	0.952366	0.975977
428	20160406_L_VC_ColF18_Exp17_01.mzML	8940.757293	8946.312367	6	3020.22	3058.35	38.1237	3054.6	1.85144e+09	3.82558e+08	6	16	10	0.971517	0.976699
429	20160406_L_VC_ColF18_Exp17_01.mzML	8411.289765	8416.521063	6	4924.97	4943.76	18.7924	4932.64	1.41813e+09	3.80291e+08	6	15	10	0.995462	0.998608
430	20160406_L_VC_ColF18_Exp17_01.mzML	15401.009941	15410.657280	33	5628.21	6165.6	537.385	5628.21	9.19035e+09	3.80256e+08	10	28	18	0.895655	0.988335
431	20160406_L_VC_ColF18_Exp17_01.mzML	9235.002168	9240.726329	3	4444.24	4459.53	15.2927	4457.07	8.29612e+08	3.7961e+08	9	15	7	0.977633	0.968311
432	20160406_L_VC_ColF18_Exp17_01.mzML	11473.199860	11480.337123	17	2468.71	2621.4	152.689	2566.59	2.82591e+09	3.74247e+08	8	20	13	0.997989	0.99574
433	20160406_L_VC_ColF18_Exp17_01.mzML	9257.822467	9263.557914	4	4459.53	4520.19	60.6594	4493.26	1.05649e+09	3.73105e+08	6	14	9	0.965997	0.972113
434	20160406_L_VC_ColF18_Exp17_01.mzML	7699.504036	7704.303382	2	7607.6	7618.69	11.0876	7618.69	5.74018e+08	3.70334e+08	7	11	5	0.933044	0.987213
435	20160406_L_VC_ColF18_Exp17_01.mzML	15399.995755	15409.631795	59	6401.36	7262.62	861.256	6401.36	1.24498e+10	3.70217e+08	12	27	16	0.962839	0.981464
436	20160406_L_VC_ColF18_Exp17_01.mzML	7130.780318	7135.257679	10	6853.28	6886.21	32.9283	6863.47	2.19713e+09	3.6973e+08	5	11	7	0.996878	0.99327
437	20160406_L_VC_ColF18_Exp17_01.mzML	9246.977549	9252.712996	7	4577.99	4709.54	131.553	4643.99	1.54187e+09	3.68781e+08	8	15	8	0.94138	0.92054
438	20160406_L_VC_ColF18_Exp17_01.mzML	8898.865547	8904.392900	4	2464.78	2497.08	32.3026	2464.78	8.82988e+08	3.67652e+08	7	16	10	0.973373	0.981676
439	20160406_L_VC_ColF18_Exp17_01.mzML	11206.266007	11213.248407	7	2602.2	2642.11	39.9051	2605.2	1.43903e+09	3.67517e+08	8	20	13	0.996886	0.995632
440	20160406_L_VC_ColF18_Exp17_01.mzML	15430.971236	15440.631883	3	4798.71	4848.15	49.4351	4819.65	8.9729e+08	3.65512e+08	12	26	12	0.862617	0.96513
441	20160406_L_VC_ColF18_Exp17_01.mzML	19559.059282	19571.246651	4	5590.88	5647.66	56.7732	5590.88	9.82348e+08	3.63639e+08	14	35	17	0.992881	0.943688
442	20160406_L_VC_ColF18_Exp17_01.mzML	8906.796008	8912.328181	7	2937.19	3054.6	117.413	2937.19	1.0203e+09	3.63255e+08	8	16	9	0.987968	0.98764
443	20160406_L_VC_ColF18_Exp17_01.mzML	11149.719470	11156.663092	10	5976.53	6043.33	66.8063	5991.72	1.61427e+09	3.63174e+08	7	18	11	0.99755	0.977642
444	20160406_L_VC_ColF18_Exp17_01.mzML	7877.872271	7882.791167	12	2150.93	2235.48	84.5576	2225.96	1.08722e+09	3.63149e+08	6	14	9	0.995388	0.959731
445	20160406_L_VC_ColF18_Exp17_01.mzML	24582.213798	24597.573550	10	5075.69	5123.54	47.8518	5086.5	2.46206e+09	3.62286e+08	18	43	23	0.984457	0.969476
446	20160406_L_VC_ColF18_Exp17_01.mzML	9221.900904	9227.625064	4	3361.68	3407.64	45.9571	3407.64	1.16791e+09	3.61903e+08	7	14	8	0.991153	0.949535
447	20160406_L_VC_ColF18_Exp17_01.mzML	26204.574910	26220.970441	3	4228.45	4276.61	48.1587	4228.45	8.27353e+08	3.60872e+08	20	45	19	0.952356	0.9172
448	20160406_L_VC_ColF18_Exp17_01.mzML	15563.574233	15573.311816	4	5182.44	5216.87	34.4388	5191.49	8.82097e+08	3.59251e+08	10	23	14	0.986705	0.940442
449	20160406_L_VC_ColF18_Exp17_01.mzML	9602.207153	9608.253101	3	3097.41	3118.93	21.5203	3100.74	8.65584e+08	3.59048e+08	7	15	9	0.979155	0.966815
450	20160406_L_VC_ColF18_Exp17_01.mzML	12684.552807	12692.504481	3	4259.86	4276.61	16.7517	4276.61	9.56283e+08	3.58138e+08	8	21	12	0.953884	0.904126
451	20160406_L_VC_ColF18_Exp17_01.mzML	9248.973674	9254.709121	4	5220.48	5298.56	78.0762	5266.77	7.83711e+08	3.56976e+08	8	15	8	0.945974	0.991732
452	20160406_L_VC_ColF18_Exp17_01.mzML	4969.153098	4972.256161	2	4396.42	4416.79	20.367	4396.42	5.01568e+08	3.55856e+08	4	8	5	0.88591	0.978434
453	20160406_L_VC_ColF18_Exp17_01.mzML	8928.761335	8934.304960	16	2949	3013	63.9919	2994.27	4.17821e+09	3.54735e+08	7	16	10	0.993451	0.958791
454	20160406_L_VC_ColF18_Exp17_01.mzML	9549.169147	9555.176064	6	3872.75	3939.71	66.9599	3872.75	1.232e+09	3.54443e+08	8	15	8	0.948506	0.987054
455	20160406_L_VC_ColF18_Exp17_01.mzML	15400.983833	15410.631171	4	5338.28	5396.52	58.2371	5396.52	1.3148e+09	3.54162e+08	13	28	13	0.88936	0.952845
456	20160406_L_VC_ColF18_Exp17_01.mzML	16104.261323	16114.324189	3	4144.62	4154.97	10.3508	4154.97	9.87397e+08	3.5409e+08	13	28	14	0.934624	0.809537
457	20160406_L_VC_ColF18_Exp17_01.mzML	15316.421708	15326.017049	17	5156.27	5311.55	155.277	5180.93	3.83693e+09	3.53647e+08	10	27	17	0.995986	0.982315
458	20160406_L_VC_ColF18_Exp17_01.mzML	15422.957568	15432.618216	2	4749.61	4760.74	11.1325	4760.74	6.03317e+08	3.53537e+08	10	23	13	0.892594	0.964597
459	20160406_L_VC_ColF18_Exp17_01.mzML	8988.820879	8994.403427	31	1687.67	2130.25	442.586	1707.6	2.87261e+09	3.53186e+08	6	16	11	0.949227	0.957735
460	20160406_L_VC_ColF18_Exp17_01.mzML	15304.104521	15313.699862	4	3930.28	3951.04	20.76	3948.26	1.10264e+09	3.50681e+08	11	24	12	0.911265	0.952177
461	20160406_L_VC_ColF18_Exp17_01.mzML	7342.606676	7347.213771	7	3634.84	3663.44	28.5931	3649.23	2.01034e+09	3.48031e+08	5	11	7	0.996112	0.957575
462	20160406_L_VC_ColF18_Exp17_01.mzML	12798.861850	12806.875194	4	3610.38	3632.41	22.0368	3613.15	1.10354e+09	3.45622e+08	8	21	14	0.97631	0.953157
463	20160406_L_VC_ColF18_Exp17_01.mzML	8752.143661	8757.581555	3	4520.19	4556.03	35.8397	4549.5	1.00718e+09	3.45261e+08	8	13	6	0.924184	0.9683
464	20160406_L_VC_ColF18_Exp17_01.mzML	8190.194459	8195.296177	20	6180.45	6249.11	68.6627	6186.93	3.91858e+09	3.44306e+08	5	13	9	0.99801	0.98361
465	20160406_L_VC_ColF18_Exp17_01.mzML	18743.032980	18754.749613	5	4206.35	4228.45	22.0996	4208.43	1.18741e+09	3.4379e+08	17	32	14	0.940092	0.912668
466	20160406_L_VC_ColF18_Exp17_01.mzML	25024.583293	25040.200667	3	5328.05	5345.33	17.2778	5338.28	8.08619e+08	3.43216e+08	17	45	23	0.962439	0.659598
467	20160406_L_VC_ColF18_Exp17_01.mzML	8536.356633	8541.663027	6	5382.08	5404.49	22.4138	5389.31	1.6761e+09	3.42184e+08	6	14	8	0.999365	0.980142
468	20160406_L_VC_ColF18_Exp17_01.mzML	13549.419824	13557.874250	5	3244.37	3291.3	46.9242	3279.42	1.25471e+09	3.41855e+08	12	22	11	0.981458	0.988245
469	20160406_L_VC_ColF18_Exp17_01.mzML	15436.931489	15446.592137	20	4652.75	4798.71	145.963	4749.61	5.04012e+09	3.39425e+08	9	26	17	0.996037	0.983541
470	20160406_L_VC_ColF18_Exp17_01.mzML	11270.070261	11277.092200	5	5565.78	5639.69	73.9182	5568.05	1.04963e+09	3.38712e+08	10	19	10	0.956583	0.993161
471	20160406_L_VC_ColF18_Exp17_01.mzML	12774.623641	12782.625574	6	4322.89	4355.8	32.9136	4347.51	1.2975e+09	3.38168e+08	10	21	12	0.986984	0.994932
472	20160406_L_VC_ColF18_Exp17_01.mzML	13987.475551	13996.192780	7	7510.22	7625.4	115.186	7607.6	9.28698e+08	3.37167e+08	12	24	11	0.989489	0.985587
473	20160406_L_VC_ColF18_Exp17_01.mzML	19560.870604	19573.069338	6	5604.23	5685.36	81.1224	5604.23	9.28899e+08	3.34911e+08	15	33	18	0.971702	0.921263
474	20160406_L_VC_ColF18_Exp17_01.mzML	15381.978496	15391.614536	6	4721.18	4879.77	158.584	4760.74	1.39481e+09	3.33908e+08	13	25	13	0.916824	0.944109
475	20160406_L_VC_ColF18_Exp17_01.mzML	8874.812825	8880.326681	3	2357.17	2399.73	42.5589	2357.17	6.38003e+08	3.32153e+08	11	16	6	0.76623	0.986963
476	20160406_L_VC_ColF18_Exp17_01.mzML	11666.048811	11673.314535	19	7030.92	7110.63	79.7082	7058.19	2.8887e+09	3.31656e+08	7	18	12	0.999117	0.986486
477	20160406_L_VC_ColF18_Exp17_01.mzML	23513.877535	23528.589480	6	5266.77	5283.07	16.2993	5275.73	1.43206e+09	3.31606e+08	17	38	20	0.990419	0.842046
478	20160406_L_VC_ColF18_Exp17_01.mzML	7861.867222	7866.786118	12	1785.34	1834.12	48.7844	1796.88	1.63125e+09	3.30401e+08	6	14	9	0.999221	0.923552
479	20160406_L_VC_ColF18_Exp17_01.mzML	9303.621687	9309.386733	11	5460.85	5500.14	39.2948	5467.12	2.50151e+09	3.29102e+08	6	15	9	0.994853	0.94694
480	20160406_L_VC_ColF18_Exp17_01.mzML	13747.230469	13755.815034	2	3275.5	3312.37	36.8722	3275.5	4.02594e+08	3.27737e+08	13	24	9	0.814677	0.598473
481	20160406_L_VC_ColF18_Exp17_01.mzML	9281.662725	9287.416380	5	5442.38	5457.44	15.0538	5448.29	1.07556e+09	3.27483e+08	7	13	7	0.992269	0.993513
482	20160406_L_VC_ColF18_Exp17_01.mzML	9601.215662	9607.261609	3	3094.24	3110.46	16.2233	3094.24	9.14189e+08	3.27e+08	7	17	11	0.943124	0.946422
483	20160406_L_VC_ColF18_Exp17_01.mzML	13675.427116	13683.961392	16	1735	1850.26	115.257	1747.95	2.21839e+09	3.26864e+08	12	24	13	0.991825	0.996549
484	20160406_L_VC_ColF18_Exp17_01.mzML	11150.764977	11157.708599	5	5991.72	6019.84	28.1225	5998.35	1.03325e+09	3.26553e+08	7	16	9	0.956536	0.964616
485	20160406_L_VC_ColF18_Exp17_01.mzML	14387.637156	14396.587014	8	3594.33	3704.34	110.006	3594.33	1.49306e+09	3.21953e+08	9	26	18	0.976843	0.974416
486	20160406_L_VC_ColF18_Exp17_01.mzML	10724.662317	10731.361266	11	2942.6	3020.22	77.6196	2953.8	1.91011e+09	3.21692e+08	7	19	13	0.997152	0.96742
487	20160406_L_VC_ColF18_Exp17_01.mzML	15421.893779	15431.554426	2	4709.54	4749.61	40.0669	4749.61	5.06602e+08	3.21601e+08	12	22	11	0.808542	0.963561
488	20160406_L_VC_ColF18_Exp17_01.mzML	9528.178540	9534.160062	24	4142.37	4419.9	277.532	4142.37	3.937e+09	3.20752e+08	6	17	11	0.990851	0.996063
489	20160406_L_VC_ColF18_Exp17_01.mzML	24949.915336	24965.482639	3	5523.05	5549.22	26.17	5523.05	7.7991e+08	3.19477e+08	17	40	19	0.934132	0.909729
490	20160406_L_VC_ColF18_Exp17_01.mzML	13766.050835	13774.637665	8	5213.43	5241.75	28.3214	5227.26	1.48717e+09	3.1783e+08	8	23	14	0.995183	0.967613
491	20160406_L_VC_ColF18_Exp17_01.mzML	6446.545497	6450.532392	3	2664.8	2686.29	21.4875	2686.29	6.20979e+08	3.17789e+08	5	9	5	0.921833	0.987957
492	20160406_L_VC_ColF18_Exp17_01.mzML	11728.395439	11735.697923	5	4089.92	4120.1	30.179	4100.8	1.08164e+09	3.17754e+08	8	20	11	0.984939	0.530483
493	20160406_L_VC_ColF18_Exp17_01.mzML	8929.754983	8935.298607	8	2945.45	3005.74	60.2946	3005.74	1.58482e+09	3.17114e+08	7	16	9	0.990951	0.955439
494	20160406_L_VC_ColF18_Exp17_01.mzML	12677.576952	12685.526365	7	4126.03	4156.39	30.364	4130.14	1.33128e+09	3.17009e+08	8	21	14	0.985805	0.985482
495	20160406_L_VC_ColF18_Exp17_01.mzML	7266.707572	7271.273775	116	5883.39	7853.14	1969.75	7598.79	5.02075e+09	3.15984e+08	5	13	9	0.996977	0.952077
496	20160406_L_VC_ColF18_Exp17_01.mzML	16007.486114	16017.496616	3	5845.26	5856.61	11.3586	5849.2	7.38295e+08	3.1594e+08	12	28	16	0.982039	0.893882
497	20160406_L_VC_ColF18_Exp17_01.mzML	7963.881471	7968.862181	14	3711	3756.61	45.6076	3723.35	2.13854e+09	3.15824e+08	5	13	7	0.998477	0.972644
498	20160406_L_VC_ColF18_Exp17_01.mzML	9218.968081	9224.680839	14	5002.29	5162.78	160.493	5002.29	1.62325e+09	3.15678e+08	8	15	8	0.98921	0.996002
499	20160406_L_VC_ColF18_Exp17_01.mzML	11283.084559	11290.117787	25	5574.83	5694.95	120.12	5583.28	2.94831e+09	3.14365e+08	10	19	10	0.990896	0.972035
500	20160406_L_VC_ColF18_Exp17_01.mzML	4002.638365	4005.180869	2	3314.75	3328.47	13.7184	3314.75	5.48852e+08	3.14359e+08	3	7	5	0.893028	0.990246
501	20160406_L_VC_ColF18_Exp17_01.mzML	7897.144648	7902.077036	9	4159.31	4183.17	23.8549	4168.92	2.04559e+09	3.11314e+08	6	11	6	0.996997	0.988557
502	20160406_L_VC_ColF18_Exp17_01.mzML	11208.204971	11215.187371	5	3257.53	3275.5	17.9701	3273.51	1.1402e+09	3.10888e+08	8	20	12	0.990877	0.973201
503	20160406_L_VC_ColF18_Exp17_01.mzML	24583.145152	24598.504904	6	5078.88	5126.72	47.8405	5078.88	1.36282e+09	3.09211e+08	19	40	20	0.982698	0.8955
504	20160406_L_VC_ColF18_Exp17_01.mzML	15316.430588	15326.025930	4	4838.97	4861.88	22.9127	4848.15	1.06839e+09	3.06719e+08	14	26	12	0.990293	0.815275
505	20160406_L_VC_ColF18_Exp17_01.mzML	15429.953562	15439.614210	5	4826.81	4894.05	67.2399	4868.86	1.24126e+09	3.05459e+08	11	24	13	0.910194	0.973913
506	20160406_L_VC_ColF18_Exp17_01.mzML	15308.433285	15318.028626	2	5197.46	5210.19	12.7325	5197.46	4.53388e+08	3.04272e+08	11	23	12	0.843912	0.743833
507	20160406_L_VC_ColF18_Exp17_01.mzML	12858.395539	12866.447695	4	5152.42	5167.23	14.8064	5159.35	7.36765e+08	3.0317e+08	8	22	13	0.984767	0.98026
508	20160406_L_VC_ColF18_Exp17_01.mzML	15565.558832	15575.296415	4	5185.25	5213.43	28.1871	5197.46	9.98125e+08	3.02929e+08	10	26	15	0.971284	0.89336
509	20160406_L_VC_ColF18_Exp17_01.mzML	4690.780364	4693.725615	4	4211.12	4274.04	62.9263	4211.12	5.12269e+08	3.02052e+08	4	7	4	0.889983	0.964734
510	20160406_L_VC_ColF18_Exp17_01.mzML	14386.633234	14395.583092	6	3595.72	3689.21	93.4893	3598.27	1.11361e+09	2.99569e+08	9	25	16	0.983785	0.966566
511	20160406_L_VC_ColF18_Exp17_01.mzML	29738.891271	29757.470621	2	3171.94	3186.37	14.4307	3171.94	5.70854e+08	2.9931e+08	30	54	18	0.959017	0.909162
512	20160406_L_VC_ColF18_Exp17_01.mzML	11028.543178	11035.422997	6	5264.47	5285.3	20.8341	5275.73	1.01449e+09	2.96782e+08	7	18	10	0.993699	0.63646
513	20160406_L_VC_ColF18_Exp17_01.mzML	13727.112887	13735.686120	4	7610.36	7665.19	54.8284	7612.82	7.54173e+08	2.95391e+08	9	19	11	0.989196	0.887844
514	20160406_L_VC_ColF18_Exp17_01.mzML	8872.811047	8878.324903	2	2442.38	2464.78	22.3935	2442.38	4.00039e+08	2.94643e+08	9	16	8	0.820964	0.991188
515	20160406_L_VC_ColF18_Exp17_01.mzML	12660.569938	12668.519352	3	3942.42	3964.71	22.2917	3951.04	7.68267e+08	2.924e+08	9	19	11	0.984903	0.976963
516	20160406_L_VC_ColF18_Exp17_01.mzML	23571.247235	23585.995496	5	5604.23	5631.1	26.8645	5611.25	1.03183e+09	2.9225e+08	17	40	22	0.98552	0.905006
517	20160406_L_VC_ColF18_Exp17_01.mzML	9283.928737	9289.682392	8	3375.48	3483.28	107.8	3417.63	1.66475e+09	2.91105e+08	7	16	10	0.980069	0.953334
518	20160406_L_VC_ColF18_Exp17_01.mzML	16006.506924	16016.517427	10	5833.61	5883.39	49.7771	5852.73	1.83043e+09	2.91009e+08	12	27	16	0.997643	0.960019
519	20160406_L_VC_ColF18_Exp17_01.mzML	9221.868571	9227.592731	5	3492.95	3566.24	73.2951	3559.28	9.95304e+08	2.88165e+08	7	15	9	0.985773	0.940006
520	20160406_L_VC_ColF18_Exp17_01.mzML	7878.881638	7883.800534	18	2120.23	2249.97	129.735	2225.96	1.10214e+09	2.84489e+08	6	14	9	0.989268	0.9579
521	20160406_L_VC_ColF18_Exp17_01.mzML	15320.431589	15330.038235	2	4918.51	4960.37	41.8594	4918.51	4.66625e+08	2.80253e+08	15	25	10	0.873364	0.730998
522	20160406_L_VC_ColF18_Exp17_01.mzML	15407.972959	15417.620298	2	4851.94	4879.77	27.8248	4851.94	4.4548e+08	2.79565e+08	13	25	12	0.784076	0.801059
523	20160406_L_VC_ColF18_Exp17_01.mzML	8941.769185	8947.324259	2	3009.29	3049.09	39.7969	3049.09	3.43871e+08	2.76826e+08	7	14	7	0.896843	0.703418
524	20160406_L_VC_ColF18_Exp17_01.mzML	13674.413619	13682.947895	32	1735	1986.1	251.098	1743.72	3.6173e+09	2.75847e+08	8	24	15	0.996555	0.997829
525	20160406_L_VC_ColF18_Exp17_01.mzML	4002.895633	4005.438137	2	3321.91	3347.62	25.7094	3347.62	4.28017e+08	2.75732e+08	4	7	4	0.888428	0.986737
